x;y;clip;entropia;nombre;dominado;nrocorrida;ssim;id
2;8;4,99028362729197;6,94656258985136;3715982_IJMPO-34-47-g001;S;2;0,759774422299601;11758
61;2;17,5233477589303;7,64538976781685;3715982_IJMPO-34-47-g001;S;2;0,460655406586682;11759
2;25;9,61447218215949;7,30839313255664;3715982_IJMPO-34-47-g001;S;2;0,59710119939913;11760
202;2;10,4685913259177;7,37559765333413;3715982_IJMPO-34-47-g001;S;2;0,559501097983793;11761
2;13;3,31591166960041;6,66232624853016;3715982_IJMPO-34-47-g001;S;2;0,845839171712161;11762
11;2;64;7,8572237523572;3715982_IJMPO-34-47-g001;S;2;0,318358088093883;11763
2;38;2,47335931556392;6,42179523799589;3715982_IJMPO-34-47-g001;S;2;0,894633660532114;11764
72;2;7,93127863534007;7,25149631075722;3715982_IJMPO-34-47-g001;S;2;0,634910412421584;11765
58;2;40,2240783967941;7,807047644185;3715982_IJMPO-34-47-g001;S;2;0,35383080749084;11766
2;61;6,52858457956754;7,06915768049033;3715982_IJMPO-34-47-g001;S;2;0,694332425048848;11767
2;75;10,7697698979555;7,35002614462769;3715982_IJMPO-34-47-g001;S;18;0,56696111798273;11768
2;2;13,4889343191599;7,35134504852662;3715982_IJMPO-34-47-g001;S;18;0,53075691212167;11769
3;252;2,90068141832928;6,37125819372358;3715982_IJMPO-34-47-g001;S;18;0,845917229728574;11770
116;2;34,3823814917378;7,79191028667339;3715982_IJMPO-34-47-g001;S;18;0,365323544209363;11771
103;2;29,6701612472551;7,78239523675286;3715982_IJMPO-34-47-g001;S;18;0,381912901752467;11772
2;51;13,0662090682653;7,44859391258326;3715982_IJMPO-34-47-g001;S;18;0,52509056659532;11773
15;2;64;7,84991449563705;3715982_IJMPO-34-47-g001;S;18;0,315776698136365;11775
39;2;8,96079997881529;7,31843128792227;3715982_IJMPO-34-47-g001;S;18;0,607555705523693;11776
118;2;39,3609049443488;7,80722496986577;3715982_IJMPO-34-47-g001;S;18;0,350609188661333;11777
82;2;24,6077425715444;7,74982452078383;3715982_IJMPO-34-47-g001;S;18;0,409186423152648;11778
18;2;64;7,8515537376738;3715982_IJMPO-34-47-g001;S;18;0,315775880485062;11779
26;2;0;7,89427856591963;3715982_IJMPO-34-47-g001;S;18;0,276651569884725;11780
60;2;15,8827388278458;7,60699754477908;3715982_IJMPO-34-47-g001;S;18;0,478308026646308;11781
2;252;0,35459234207577;5,21917454173426;3715982_IJMPO-34-47-g001;S;18;0,992280755384237;11784
95;2;17,6585256867072;7,64467469787677;3715982_IJMPO-34-47-g001;S;18;0,455500919589245;11785
29;2;84,6321226920236;7,8711569741865;3715982_IJMPO-34-47-g001;S;18;0,295055553706591;11786
27;2;128;7,88253513139358;3715982_IJMPO-34-47-g001;S;18;0,280806909527213;11787
161;2;47,5035835297257;7,81049312506098;3715982_IJMPO-34-47-g001;S;18;0,329280125037443;11788
2;75;5,73449552110588;6,97981833988113;3715982_IJMPO-34-47-g001;S;18;0,726048606327799;11789
17;2;0;7,89334055120058;3715982_IJMPO-34-47-g001;S;18;0,279449152648942;11790
115;2;35,6786537637687;7,80063334637263;3715982_IJMPO-34-47-g001;S;18;0,361226771106058;11792
99;2;28,8246911403767;7,7792715857467;3715982_IJMPO-34-47-g001;S;18;0,388254367355518;11796
121;2;15,1412697984706;7,58474310009306;3715982_IJMPO-34-47-g001;S;18;0,482433224872822;11797
68;2;3,43418256442064;6,73201426923013;3715982_IJMPO-34-47-g001;S;18;0,830074913761221;11798
138;2;30,9782167878449;7,78344088518639;3715982_IJMPO-34-47-g001;S;18;0,374900913519668;11799
32;2;8,05958056257177;7,26675448248537;3715982_IJMPO-34-47-g001;S;18;0,634218539585779;11800
85;2;16,9914559089383;7,62893944482628;3715982_IJMPO-34-47-g001;S;18;0,463347089837736;11801
403;2;0,337441840450538;5,47941612723594;3715982_IJMPO-34-47-g001;S;18;0,983452999136477;11802
3;16;2,14823240853084;6,22258385657149;3715982_IJMPO-34-47-g001;S;18;0,915110911657629;11803
2;18;7,67156760409456;7,18945920820441;3715982_IJMPO-34-47-g001;S;18;0,654150751362121;11804
2;127;5,30628090461384;6,92438956357158;3715982_IJMPO-34-47-g001;S;18;0,742437376950115;11805
15;2;0;7,8865193410836;3715982_IJMPO-34-47-g001;S;18;0,279850681076955;11807
2;252;1,45609477835144;5,93792829869315;3715982_IJMPO-34-47-g001;S;18;0,941626909256136;11809
136;2;14,5008949219115;7,53470018527199;3715982_IJMPO-34-47-g001;S;18;0,489394827892127;11810
3;9;3,40967430032867;6,55582561768943;3715982_IJMPO-34-47-g001;S;18;0,843107212491896;11811
2;91;21,3759459706123;7,64211207495392;3715982_IJMPO-34-47-g001;S;14;0,425417421674599;11812
403;2;20,8778804247739;7,67360398747598;3715982_IJMPO-34-47-g001;S;14;0,412668968304607;11813
403;2;1,3819528572507;6,11525050690359;3715982_IJMPO-34-47-g001;S;14;0,94048566233727;11814
178;2;7,03052220914722;7,17285741048554;3715982_IJMPO-34-47-g001;S;14;0,654989922522762;11815
403;2;0,883105767580304;5,67285517659686;3715982_IJMPO-34-47-g001;S;14;0,976701533598499;11816
35;2;6,02369103030999;7,10336104065081;3715982_IJMPO-34-47-g001;S;14;0,70594697303554;11818
403;2;19,8035441841064;7,66092328156525;3715982_IJMPO-34-47-g001;S;14;0,419582375097804;11819
403;2;21,5114315056388;7,68363942607692;3715982_IJMPO-34-47-g001;S;14;0,408218737303365;11820
2;54;14,0723488618936;7,48293214489853;3715982_IJMPO-34-47-g001;S;14;0,507418158550248;11821
202;2;12,4539937548239;7,45935253299319;3715982_IJMPO-34-47-g001;S;14;0,518314057022365;11822
13;2;0;7,88526360587858;3715982_IJMPO-34-47-g001;S;14;0,28080039934153;11823
27;2;64;7,84727206963786;3715982_IJMPO-34-47-g001;S;14;0,313379042291746;11824
2;18;6,08288390058979;7,05302483752237;3715982_IJMPO-34-47-g001;S;14;0,71294430592102;11825
115;2;49,2816271226263;7,81957976121355;3715982_IJMPO-34-47-g001;S;14;0,32840531637606;11826
47;2;37,8039595680392;7,81121118570775;3715982_IJMPO-34-47-g001;S;14;0,362432350542626;11827
126;2;87,2669930694245;7,86891602455752;3715982_IJMPO-34-47-g001;S;14;0,286470014193081;11828
2;216;2,03193448799921;6,30777490943495;3715982_IJMPO-34-47-g001;S;14;0,895732313957286;11829
403;2;19,5876118998031;7,65167401966892;3715982_IJMPO-34-47-g001;S;14;0,421816693790976;11830
54;2;14,7455381980818;7,57727841363652;3715982_IJMPO-34-47-g001;S;14;0,492275352863847;11831
12;2;128;7,88153479627409;3715982_IJMPO-34-47-g001;S;14;0,284363231844571;11832
2;252;2,53443564362935;6,4568453240757;3715982_IJMPO-34-47-g001;S;14;0,868060776232086;11833
203;2;11,9859777705903;7,44847571659357;3715982_IJMPO-34-47-g001;S;14;0,526580150739938;11834
333;2;6,78478316419488;7,12331142386418;3715982_IJMPO-34-47-g001;S;14;0,657610181270852;11835
2;14;19,8415908661358;7,61169543741703;3715982_IJMPO-34-47-g001;S;14;0,446456910299927;11836
2;61;18,7611553433138;7,5987373879569;3715982_IJMPO-34-47-g001;S;14;0,451309699107653;11838
119;2;7,67394965783502;7,23948991624211;3715982_IJMPO-34-47-g001;S;14;0,640608304926402;11839
203;2;3,06176350122315;6,64093822705427;3715982_IJMPO-34-47-g001;S;14;0,841299811688324;11840
2;20;9,01784879766205;7,28531650944223;3715982_IJMPO-34-47-g001;S;14;0,6134018393343;11841
46;2;4,30885617823421;6,87557163377392;3715982_IJMPO-34-47-g001;S;14;0,785660684106096;11842
2;252;5,34235967899139;6,91675750751435;3715982_IJMPO-34-47-g001;S;14;0,728643322295022;11844
202;2;0,66657767258198;5,74098763892296;3715982_IJMPO-34-47-g001;S;14;0,970555126346965;11845
2;5;1,2874405669809;6,04744286781021;3715982_IJMPO-34-47-g001;S;14;0,959579393236857;11846
2;70;21,2242684776434;7,63879635781339;3715982_IJMPO-34-47-g001;S;14;0,428469730126016;11847
39;2;11,1377499497189;7,42701360793939;3715982_IJMPO-34-47-g001;S;14;0,554163197938586;11849
402;2;1,22635910588181;5,93978207150609;3715982_IJMPO-34-47-g001;S;14;0,960210174914763;11850
2;46;20,6317794829967;7,62914718509094;3715982_IJMPO-34-47-g001;S;14;0,435312857742172;11851
223;2;13,7628424311273;7,5215438322181;3715982_IJMPO-34-47-g001;S;14;0,493595543805516;11852
23;2;77,7628424311273;7,85529736103497;3715982_IJMPO-34-47-g001;S;14;0,300621859385693;11853
3;14;0,219983757667237;5,29602340907961;3715982_IJMPO-34-47-g001;S;14;0,996638047582846;11854
18;2;0;7,89155172272907;3715982_IJMPO-34-47-g001;S;14;0,278790860343708;11855
403;2;1,8673297360665;6,24568243155997;3715982_IJMPO-34-47-g001;S;14;0,919285364121199;11857
2;47;22,3068651105135;7,64940946738103;3715982_IJMPO-34-47-g001;S;14;0,422665021200792;11858
403;2;21,9603317798646;7,69898765293421;3715982_IJMPO-34-47-g001;S;14;0,404537680744333;11859
2;127;3,29961731886164;6,59851359986782;3715982_IJMPO-34-47-g001;S;14;0,84416422881877;11861
136;2;51,9729993049263;7,81985993510549;3715982_IJMPO-34-47-g001;S;19;0,320512233658783;11862
58;2;88,2557937483089;7,87018981535146;3715982_IJMPO-34-47-g001;S;19;0,289531536107371;11863
2;188;3,02454854343991;6,50706686587509;3715982_IJMPO-34-47-g001;S;19;0,860955457595487;11864
2;203;5,17174612356936;6,88215798259111;3715982_IJMPO-34-47-g001;S;19;0,740747465960326;11865
99;2;35,2859307095273;7,80046176074409;3715982_IJMPO-34-47-g001;S;19;0,364692775454677;11866
2;206;3,02454854343991;6,51013406625885;3715982_IJMPO-34-47-g001;S;19;0,854940620887214;11867
72;2;27,4062493461784;7,77007289982264;3715982_IJMPO-34-47-g001;S;19;0,396556185872854;11868
88;2;46,5428529812884;7,81182795968184;3715982_IJMPO-34-47-g001;S;19;0,335254754055964;11870
54;2;15,2179166355413;7,59355361780934;3715982_IJMPO-34-47-g001;S;19;0,485841363139262;11871
3;2;2,14490930804871;6,35655914059638;3715982_IJMPO-34-47-g001;S;19;0,908881953105007;11872
108;2;25,2944186112799;7,75390183859847;3715982_IJMPO-34-47-g001;S;19;0,402213342647658;11874
9;2;64;7,86377430088254;3715982_IJMPO-34-47-g001;S;19;0,317058634962011;11875
44;2;12,4019706749956;7,48041207519903;3715982_IJMPO-34-47-g001;S;19;0,529720283085301;11876
2;26;11,1086477510858;7,39191152547711;3715982_IJMPO-34-47-g001;S;19;0,561790842435785;11877
27;2;128;7,88253513139358;3715982_IJMPO-34-47-g001;S;19;0,280806909527213;11878
29;2;128;7,88408061579279;3715982_IJMPO-34-47-g001;S;19;0,28038642333936;11879
3;2;4,63848849445461;6,86873171363613;3715982_IJMPO-34-47-g001;S;19;0,77059826854162;11880
403;2;3,36466375696149;6,70672678058541;3715982_IJMPO-34-47-g001;S;19;0,817211310750208;11881
143;2;42,3076643936555;7,80164214039049;3715982_IJMPO-34-47-g001;S;19;0,340352107732584;11882
71;2;20,9304426260519;7,70680196928763;3715982_IJMPO-34-47-g001;S;19;0,431680380510377;11883
25;2;128;7,88019114094181;3715982_IJMPO-34-47-g001;S;19;0,280943470925496;11884
60;2;14,8190305697467;7,57723326959522;3715982_IJMPO-34-47-g001;S;19;0,491344347531688;11885
139;2;41,5403115860962;7,80065114948443;3715982_IJMPO-34-47-g001;S;19;0,342017745584972;11886
46;2;8,81465827466397;7,31147828471622;3715982_IJMPO-34-47-g001;S;19;0,609012931406232;11887
39;2;11,3734281092087;7,44142552286126;3715982_IJMPO-34-47-g001;S;19;0,549098411646145;11889
7;2;64;7,84362977518854;3715982_IJMPO-34-47-g001;S;19;0,319924063459459;11890
51;2;14,2871999145354;7,55898972155674;3715982_IJMPO-34-47-g001;S;19;0,498437793456858;11891
86;2;24,1408373694345;7,74170962235322;3715982_IJMPO-34-47-g001;S;19;0,410543216738541;11892
2;2;0,529863967608598;5,4677416384312;3715982_IJMPO-34-47-g001;S;19;0,991147881870446;11894
184;2;30,9411128349867;7,77552277343973;3715982_IJMPO-34-47-g001;S;19;0,371726355304521;11895
403;2;1,25470660384883;5,93978207150609;3715982_IJMPO-34-47-g001;S;19;0,960210174914763;11896
2;76;1,752685925466;6,20908821582647;3715982_IJMPO-34-47-g001;S;19;0,929291036759688;11897
2;191;4,40428893270183;6,79947755272412;3715982_IJMPO-34-47-g001;S;19;0,783257815913818;11898
2;22;9,73212613301812;7,32289212943569;3715982_IJMPO-34-47-g001;S;19;0,595074284305245;11899
202;2;18,8268160162184;7,6644538650526;3715982_IJMPO-34-47-g001;S;19;0,435559417261449;11900
45;2;12,0111140531678;7,4604413182255;3715982_IJMPO-34-47-g001;S;19;0,536424333325246;11901
85;2;25,1972505348749;7,75088509598976;3715982_IJMPO-34-47-g001;S;19;0,405214855757724;11902
17;2;0;7,89334055120058;3715982_IJMPO-34-47-g001;S;19;0,279449152648942;11906
18;2;106,258556705634;7,87694227346766;3715982_IJMPO-34-47-g001;S;16;0,288709093730061;11907
2;97;11,654594337275;7,38810440038948;3715982_IJMPO-34-47-g001;S;16;0,548345527087494;11908
31;2;45,5362835121395;7,81960635452291;3715982_IJMPO-34-47-g001;S;16;0,344968631497191;11909
2;93;2,03921918047423;6,31986378405791;3715982_IJMPO-34-47-g001;S;16;0,912831808374093;11910
68;2;73,4486724460932;7,8459152356661;3715982_IJMPO-34-47-g001;S;16;0,298614309201043;11911
2;129;8,83019938176909;7,24450057915721;3715982_IJMPO-34-47-g001;S;16;0,612022918155503;11912
2;152;11,1115573739413;7,36015004280712;3715982_IJMPO-34-47-g001;S;16;0,556566417728116;11913
2;127;9,44867244609318;7,27554482787887;3715982_IJMPO-34-47-g001;S;16;0,596575728285406;11914
203;2;1,91556745502845;6,35411349361937;3715982_IJMPO-34-47-g001;S;16;0,906739190972617;11915
3;2;9,35291321468102;7,24773069527095;3715982_IJMPO-34-47-g001;S;16;0,605656942090077;11916
39;2;0,832665087982164;5,85377777790054;3715982_IJMPO-34-47-g001;S;16;0,976559894864582;11917
92;2;18,7957200664322;7,66951330401732;3715982_IJMPO-34-47-g001;S;16;0,445871904163161;11918
203;2;75,6578004517728;7,84657751946758;3715982_IJMPO-34-47-g001;S;16;0,289335320771555;11919
2;252;2,99097749772088;6,51013406625885;3715982_IJMPO-34-47-g001;S;16;0,854940620887214;11920
52;2;14,6277102557099;7,56904784780619;3715982_IJMPO-34-47-g001;S;16;0,493966523847624;11921
117;2;31,5252252344987;7,78935410220867;3715982_IJMPO-34-47-g001;S;16;0,375393892334246;11923
63;2;51,7289642681158;7,82696866227178;3715982_IJMPO-34-47-g001;S;16;0,328312972895238;11924
2;2;4,85307886993188;6,85860692696276;3715982_IJMPO-34-47-g001;S;16;0,757316765829345;11925
203;2;5,0614377672095;6,94481286869216;3715982_IJMPO-34-47-g001;S;16;0,742393420424425;11926
28;2;128;7,88253513139358;3715982_IJMPO-34-47-g001;S;16;0,280806909527213;11928
2;5;1,10415541991247;5,92928507758766;3715982_IJMPO-34-47-g001;S;16;0,969150548978624;11929
203;2;13,3599978396627;7,50553158518008;3715982_IJMPO-34-47-g001;S;16;0,500172424941149;11931
27;2;7,04471812889219;7,19904337139037;3715982_IJMPO-34-47-g001;S;16;0,666544803553903;11933
2;22;0,978396658487547;5,87499012353148;3715982_IJMPO-34-47-g001;S;16;0,973937577956948;11934
63;2;64;7,84276742889978;3715982_IJMPO-34-47-g001;S;16;0,309184686753913;11935
59;2;24,698364883254;7,75753437403912;3715982_IJMPO-34-47-g001;S;16;0,411016849486492;11936
72;2;22,2409371452562;7,72081456124575;3715982_IJMPO-34-47-g001;S;16;0,423845480126074;11937
22;2;113,026537667522;7,88087907559787;3715982_IJMPO-34-47-g001;S;16;0,285317624055865;11938
222;2;75,1955171279069;7,84638353887868;3715982_IJMPO-34-47-g001;S;16;0,289576635651444;11940
39;2;7,60834169016795;7,23290859127081;3715982_IJMPO-34-47-g001;S;16;0,647312039089816;11941
402;2;2,58358805432445;6,54351242240052;3715982_IJMPO-34-47-g001;S;16;0,85462716496262;11942
2;19;8,08780484210976;7,2360629673277;3715982_IJMPO-34-47-g001;S;16;0,639907945778035;11943
3;2;3,85100373298143;6,7603145826915;3715982_IJMPO-34-47-g001;S;16;0,808970803248477;11944
96;2;29,9384496564139;7,78694340820164;3715982_IJMPO-34-47-g001;S;16;0,383660839759563;11945
203;2;2,8514306704554;6,59787982823636;3715982_IJMPO-34-47-g001;S;16;0,853777950533934;11947
43;2;9,58327388560824;7,35167453260191;3715982_IJMPO-34-47-g001;S;16;0,590609900386208;11948
27;2;6,05052831571584;7,10416097559469;3715982_IJMPO-34-47-g001;S;16;0,70460767210833;11949
403;2;5,31946211226801;6,98844633562938;3715982_IJMPO-34-47-g001;S;16;0,723736091847686;11950
2;252;0,604889508393889;5,51495185646467;3715982_IJMPO-34-47-g001;S;16;0,982374239694415;11951
22;2;64;7,84125197404373;3715982_IJMPO-34-47-g001;S;16;0,313705728816415;11952
49;2;4,19611948908306;6,85239233917329;3715982_IJMPO-34-47-g001;S;16;0,791158112007746;11953
2;30;11,930144392652;7,40120546964818;3715982_IJMPO-34-47-g001;S;16;0,545838231641247;11955
403;2;1,69651664331656;6,24568243155997;3715982_IJMPO-34-47-g001;S;16;0,919285364121199;11956
2;50;11,5253434445118;7,37966833178038;3715982_IJMPO-34-47-g001;S;16;0,554080323991865;11957
65;2;11,6290785421613;7,45931351311541;3715982_IJMPO-34-47-g001;S;16;0,543182245389095;11958
45;2;57,7016875317235;7,83223854629849;3715982_IJMPO-34-47-g001;S;11;0,319843644814765;11961
235;2;18,2251407181356;7,6531559117394;3715982_IJMPO-34-47-g001;S;11;0,44142069858682;11962
27;2;128;7,88253513139358;3715982_IJMPO-34-47-g001;S;11;0,280806909527213;11963
2;127;0,387052304241138;5,2583506286358;3715982_IJMPO-34-47-g001;S;11;0,992044910088922;11964
16;2;64;7,84562789206498;3715982_IJMPO-34-47-g001;S;11;0,315651041709825;11966
157;2;48,1421420496417;7,81623601326549;3715982_IJMPO-34-47-g001;S;11;0,328092057946074;11967
142;2;25,9884414044786;7,74969021417121;3715982_IJMPO-34-47-g001;S;11;0,394552578370671;11968
2;127;1,43730554839979;6,01835246696758;3715982_IJMPO-34-47-g001;S;11;0,949066244248212;11970
2;2;1,53118317537871;6,07674250473804;3715982_IJMPO-34-47-g001;S;11;0,946513476744416;11971
194;2;11,3767227369227;7,41648631906902;3715982_IJMPO-34-47-g001;S;11;0,539881005078969;11972
202;2;10,6047284437902;7,38258669747042;3715982_IJMPO-34-47-g001;S;11;0,554371836303554;11973
2;81;13,5070957701016;7,46487686243458;3715982_IJMPO-34-47-g001;S;11;0,51450988491458;11974
203;2;43,9846672869471;7,80363471901676;3715982_IJMPO-34-47-g001;S;11;0,332481136243726;11975
143;2;49,5844257546235;7,81661427050331;3715982_IJMPO-34-47-g001;S;11;0,324924325189791;11976
403;2;2,54129964740345;6,54351242240052;3715982_IJMPO-34-47-g001;S;11;0,85462716496262;11977
105;2;32,5083244283507;7,7928175612413;3715982_IJMPO-34-47-g001;S;11;0,371715228293137;11978
10;2;128;7,87892177763359;3715982_IJMPO-34-47-g001;S;11;0,285600842354536;11979
34;2;16,8505585211073;7,63826355752352;3715982_IJMPO-34-47-g001;S;11;0,470431881319223;11980
78;2;29,4622630764325;7,78449368835616;3715982_IJMPO-34-47-g001;S;11;0,387172893039109;11981
202;2;6,77317966098758;7,15360498393308;3715982_IJMPO-34-47-g001;S;11;0,662514110399792;11982
350;2;4,86205215845784;6,95609479558601;3715982_IJMPO-34-47-g001;S;11;0,737846045047194;11984
3;2;1,52271103606097;6,14375611053027;3715982_IJMPO-34-47-g001;S;11;0,946127320589322;11986
30;2;7,62213430679066;7,23489548594381;3715982_IJMPO-34-47-g001;S;11;0,64825057441586;11987
2;127;14,6360515325277;7,4989641593836;3715982_IJMPO-34-47-g001;S;11;0,493243341251713;11988
2;78;2,9043909625008;6,53802444557204;3715982_IJMPO-34-47-g001;S;11;0,867376605287757;11990
43;2;4,49082765942478;6,90888423759772;3715982_IJMPO-34-47-g001;S;11;0,775080089764257;11991
20;2;64;7,84743759918812;3715982_IJMPO-34-47-g001;S;11;0,315314266206705;11992
67;2;20,8865196469523;7,70423641813916;3715982_IJMPO-34-47-g001;S;11;0,432132577735019;11993
2;127;2,84338535260254;6,50509416961295;3715982_IJMPO-34-47-g001;S;11;0,868784775365013;11994
2;127;5,97305171484015;7,0048860260569;3715982_IJMPO-34-47-g001;S;11;0,711158108066203;11995
155;2;39,6751019084002;7,79948526899257;3715982_IJMPO-34-47-g001;S;11;0,346529664146668;11996
113;2;23,2837125982322;7,73632072969096;3715982_IJMPO-34-47-g001;S;11;0,412896752746051;11997
308;2;2,09995132941781;6,36438584527572;3715982_IJMPO-34-47-g001;S;15;0,897085469021274;11998
2;95;10,2942213759224;7,32557599270326;3715982_IJMPO-34-47-g001;S;15;0,577745640729783;11999
337;2;6,1396044474232;7,07335667024177;3715982_IJMPO-34-47-g001;S;15;0,683101873901209;12000
6;2;64;7,83727702003621;3715982_IJMPO-34-47-g001;S;15;0,321683058436349;12002
403;2;1,60079963655683;6,24568243155997;3715982_IJMPO-34-47-g001;S;15;0,919285364121199;12003
403;2;0,996014402576392;5,93978207150609;3715982_IJMPO-34-47-g001;S;15;0,960210174914763;12004
185;2;8,93708160026588;7,3027274116195;3715982_IJMPO-34-47-g001;S;15;0,596929788595926;12005
203;2;21,1917981508793;7,70035254816426;3715982_IJMPO-34-47-g001;S;15;0,418124817769649;12007
403;2;19,8749130301971;7,66092328156525;3715982_IJMPO-34-47-g001;S;15;0,419582375097804;12008
2;26;9,31287540342655;7,29874166462838;3715982_IJMPO-34-47-g001;S;15;0,605604632924539;12009
2;252;0,299544760335877;5,21917454173426;3715982_IJMPO-34-47-g001;S;15;0,992280755384237;12010
38;2;110,823111206378;7,87872924869545;3715982_IJMPO-34-47-g001;S;15;0,283395230618115;12011
59;2;92,7520974758117;7,87516203004982;3715982_IJMPO-34-47-g001;S;15;0,287547424087879;12012
2;21;7,83721851906987;7,19972686308723;3715982_IJMPO-34-47-g001;S;15;0,648710199707937;12013
203;2;35,9096056802883;7,78525388307718;3715982_IJMPO-34-47-g001;S;15;0,354566404251073;12014
202;2;4,08823188516774;6,85924985420741;3715982_IJMPO-34-47-g001;S;15;0,781063253066834;12015
2;15;5,33158428378802;6,99566025732157;3715982_IJMPO-34-47-g001;S;15;0,742326887368673;12016
137;2;31,247066803984;7,77635082732018;3715982_IJMPO-34-47-g001;S;15;0,373713062889475;12017
2;27;3,46749618819729;6,68650646623105;3715982_IJMPO-34-47-g001;S;15;0,837695603575797;12018
14;2;64;7,853705067662;3715982_IJMPO-34-47-g001;S;15;0,31643298580981;12019
203;2;34,8942951094616;7,78364810942988;3715982_IJMPO-34-47-g001;S;15;0,357885410732952;12020
2;24;9,91152886705795;7,32253539145615;3715982_IJMPO-34-47-g001;S;15;0,589851118642382;12021
2;35;11,6821036184308;7,40957826684034;3715982_IJMPO-34-47-g001;S;15;0,547945180759137;12022
105;2;22,7627992826615;7,73333257925053;3715982_IJMPO-34-47-g001;S;15;0,415901277934126;12023
2;192;2,179407679308;6,28979430665552;3715982_IJMPO-34-47-g001;S;15;0,904495438606456;12024
104;2;24,1294006500063;7,74058167268219;3715982_IJMPO-34-47-g001;S;15;0,407936477675135;12025
202;2;10,4911278602959;7,37559765333413;3715982_IJMPO-34-47-g001;S;15;0,559501097983793;12026
2;51;21,3213655697447;7,63952885902418;3715982_IJMPO-34-47-g001;S;15;0,429133632839506;12027
2;35;15,6209487507776;7,54575431177591;3715982_IJMPO-34-47-g001;S;15;0,485480194953969;12028
57;2;16,4463250470154;7,62529055947859;3715982_IJMPO-34-47-g001;S;15;0,472157034961278;12029
2;252;2,68725476644651;6,4568453240757;3715982_IJMPO-34-47-g001;S;15;0,868060776232086;12031
72;2;81,7701294779845;7,85535265184537;3715982_IJMPO-34-47-g001;S;15;0,292180120783592;12032
3;2;1,46735901819908;6,12309805294501;3715982_IJMPO-34-47-g001;S;15;0,948832147667662;12034
2;28;4,74731823817064;6,89360593771542;3715982_IJMPO-34-47-g001;S;15;0,77145982367143;12035
203;2;0,670188839868018;5,74098763892296;3715982_IJMPO-34-47-g001;S;15;0,970555126346965;12036
2;127;3,10763976488619;6,57350886162389;3715982_IJMPO-34-47-g001;S;15;0,852273045810597;12037
87;2;26,2023073485388;7,76270112706826;3715982_IJMPO-34-47-g001;S;15;0,39986103765079;12038
2;13;5,09221324085214;6,95479117501908;3715982_IJMPO-34-47-g001;S;15;0,754393103514999;12039
3;6;2,46236638919831;6,38812348303584;3715982_IJMPO-34-47-g001;S;15;0,897034205253483;12040
202;2;33,9290095090947;7,7779472331507;3715982_IJMPO-34-47-g001;S;15;0,361507242046054;12041
164;2;50,8656145204596;7,81837976934609;3715982_IJMPO-34-47-g001;S;15;0,322535737478125;12043
380;2;6,45138257385481;7,10751596321972;3715982_IJMPO-34-47-g001;S;15;0,669788955923046;12044
85;2;25,0918773942153;7,75258349226364;3715982_IJMPO-34-47-g001;S;15;0,405624382801556;12045
166;2;7,28122807888747;7,18849279406002;3715982_IJMPO-34-47-g001;S;13;0,653324955419696;12048
2;13;9,36182125164581;7,3143215989804;3715982_IJMPO-34-47-g001;S;13;0,603831041718514;12049
20;2;89,1281228761176;7,86776891424726;3715982_IJMPO-34-47-g001;S;13;0,295049367071743;12050
84;2;46,2818352412314;7,81104999160987;3715982_IJMPO-34-47-g001;S;13;0,337467084657001;12051
2;31;11,2426731762438;7,37646713321509;3715982_IJMPO-34-47-g001;S;13;0,560264933686619;12052
2;2;1,41763397448571;6,01544007463357;3715982_IJMPO-34-47-g001;S;13;0,952547985703027;12053
127;2;18,3620236920607;7,64961113894702;3715982_IJMPO-34-47-g001;S;13;0,443992190833762;12054
108;2;18,1091440721516;7,64611199091584;3715982_IJMPO-34-47-g001;S;13;0,45042315312034;12055
107;2;32,0166029812953;7,78766905048253;3715982_IJMPO-34-47-g001;S;13;0,373476446152785;12056
2;35;7,27387557772403;7,14995011935695;3715982_IJMPO-34-47-g001;S;13;0,667364278853775;12057
17;2;0;7,89334055120058;3715982_IJMPO-34-47-g001;S;13;0,279449152648942;12060
107;2;27,8971426879496;7,77282793744668;3715982_IJMPO-34-47-g001;S;13;0,389192684586482;12061
136;2;7,47891092763512;7,21243072765838;3715982_IJMPO-34-47-g001;S;13;0,642013340153811;12062
2;37;1,71100145674851;6,20682872460541;3715982_IJMPO-34-47-g001;S;13;0,935659689984716;12063
2;50;3,09043689063679;6,56815155077124;3715982_IJMPO-34-47-g001;S;13;0,86019310140349;12065
52;2;14,3287663366077;7,56104646975185;3715982_IJMPO-34-47-g001;S;13;0,497778592848293;12066
2;16;4,52621121489764;6,88671647968585;3715982_IJMPO-34-47-g001;S;13;0,781063205307852;12067
2;5;1,03113846550367;5,89382972213681;3715982_IJMPO-34-47-g001;S;13;0,9720825296214;12068
18;2;64;7,8515537376738;3715982_IJMPO-34-47-g001;S;13;0,315775880485062;12069
127;2;4,92792162189153;6,95020961598047;3715982_IJMPO-34-47-g001;S;13;0,744464654534582;12070
2;49;23,5320369373421;7,65818929291828;3715982_IJMPO-34-47-g001;S;13;0,414858855112488;12072
36;2;15,2227392028261;7,60071811665019;3715982_IJMPO-34-47-g001;S;13;0,488949733077677;12073
2;41;4,98226749811822;6,90790455697912;3715982_IJMPO-34-47-g001;S;13;0,760453837504087;12074
27;2;36,3548950150147;7,80132271706352;3715982_IJMPO-34-47-g001;S;13;0,369033836924693;12076
27;2;51,5758826967916;7,82995698264435;3715982_IJMPO-34-47-g001;S;13;0,333232303574819;12077
